project_accession	file_name	category	file_size_bytes	ftp_url	local_relative_path	license_status	redistribution_status	download_status
PXD031117	Phosphoproteomic_proteomic_analysis.zip	SEARCH	14652735	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/08/PXD031117/Phosphoproteomic_proteomic_analysis.zip	raw/proteomics/PRIDE/PXD031117/Phosphoproteomic_proteomic_analysis.zip	license_unverified	blocked_until_reviewed	pending
PXD016913	S.pyo_SP444_local.xlsx	SEARCH	14657443	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD016913/S.pyo_SP444_local.xlsx	raw/proteomics/PRIDE/PXD016913/S.pyo_SP444_local.xlsx	license_unverified	blocked_until_reviewed	pending
PXD005181	Table1_investigationbystandardproteinsmixtures.zip	SEARCH	14844784	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/12/PXD005181/Table1_investigationbystandardproteinsmixtures.zip	raw/proteomics/PRIDE/PXD005181/Table1_investigationbystandardproteinsmixtures.zip	license_unverified	blocked_until_reviewed	pending
PXD003833	interact.pep.xml	SEARCH	15289814	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/05/PXD003833/interact.pep.xml	raw/proteomics/PRIDE/PXD003833/interact.pep.xml	license_unverified	blocked_until_reviewed	pending
PXD044316	Short_unl_R3_GB1_1_261.csv	SEARCH	15574711	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD044316/Short_unl_R3_GB1_1_261.csv	raw/proteomics/PRIDE/PXD044316/Short_unl_R3_GB1_1_261.csv	license_unverified	blocked_until_reviewed	pending
PXD048308	Hmarg-C0162_9Jan23_Run3.mzid	RESULT	15579503	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD048308/Hmarg-C0162_9Jan23_Run3.mzid	raw/proteomics/PRIDE/PXD048308/Hmarg-C0162_9Jan23_Run3.mzid	license_unverified	blocked_until_reviewed	pending
PXD037027	LPtxt.zip	SEARCH	16044059	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/08/PXD037027/LPtxt.zip	raw/proteomics/PRIDE/PXD037027/LPtxt.zip	license_unverified	blocked_until_reviewed	pending
PXD033071	Dimethyl_Crude_ribosome_-_Empty_vector_vs_YjjJ_vy_YjjJdk.zip	SEARCH	16101488	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD033071/Dimethyl_Crude_ribosome_-_Empty_vector_vs_YjjJ_vy_YjjJdk.zip	raw/proteomics/PRIDE/PXD033071/Dimethyl_Crude_ribosome_-_Empty_vector_vs_YjjJ_vy_YjjJdk.zip	license_unverified	blocked_until_reviewed	pending
PXD009399	ProteomeDiscovererresults_ID.zip	SEARCH	16477418	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD009399/ProteomeDiscovererresults_ID.zip	raw/proteomics/PRIDE/PXD009399/ProteomeDiscovererresults_ID.zip	license_unverified	blocked_until_reviewed	pending
PXD030494	halo_all_cons_pk.tsv	SEARCH	16535133	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030494/halo_all_cons_pk.tsv	raw/proteomics/PRIDE/PXD030494/halo_all_cons_pk.tsv	license_unverified	blocked_until_reviewed	pending
PXD005259	MaxQuantOutput.zip	SEARCH	17338096	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005259/MaxQuantOutput.zip	raw/proteomics/PRIDE/PXD005259/MaxQuantOutput.zip	license_unverified	blocked_until_reviewed	pending
PXD023217	F01_Fraction1_DB2MG.xml	SEARCH	17484915	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/02/PXD023217/F01_Fraction1_DB2MG.xml	raw/proteomics/PRIDE/PXD023217/F01_Fraction1_DB2MG.xml	license_unverified	blocked_until_reviewed	pending
PXD021198	ProteinExpression_Sample2_prot.xml	SEARCH	17717745	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021198/ProteinExpression_Sample2_prot.xml	raw/proteomics/PRIDE/PXD021198/ProteinExpression_Sample2_prot.xml	license_unverified	blocked_until_reviewed	pending
PXD038045	search.zip	SEARCH	17792347	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD038045/search.zip	raw/proteomics/PRIDE/PXD038045/search.zip	license_unverified	blocked_until_reviewed	pending
PXD002277	MaxQuant_output_files.zip	SEARCH	18382436	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002277/MaxQuant_output_files.zip	raw/proteomics/PRIDE/PXD002277/MaxQuant_output_files.zip	license_unverified	blocked_until_reviewed	pending
PXD064568	DeltaDnaKJ_30C_Trp_combined.prot.xml	SEARCH	18500910	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD064568/DeltaDnaKJ_30C_Trp_combined.prot.xml	raw/proteomics/PRIDE/PXD064568/DeltaDnaKJ_30C_Trp_combined.prot.xml	license_unverified	blocked_until_reviewed	pending
PXD011244	S.a.-wt-CPFX-3_searchresult.zip	SEARCH	18554037	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/02/PXD011244/S.a.-wt-CPFX-3_searchresult.zip	raw/proteomics/PRIDE/PXD011244/S.a.-wt-CPFX-3_searchresult.zip	license_unverified	blocked_until_reviewed	pending
PXD042287	MQ_search_results.zip	SEARCH	19207784	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD042287/MQ_search_results.zip	raw/proteomics/PRIDE/PXD042287/MQ_search_results.zip	license_unverified	blocked_until_reviewed	pending
PXD030113	proteinGroups.txt	SEARCH	19790117	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/03/PXD030113/proteinGroups.txt	raw/proteomics/PRIDE/PXD030113/proteinGroups.txt	license_unverified	blocked_until_reviewed	pending
PXD006884	interact.pep.xml	SEARCH	19854448	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD006884/interact.pep.xml	raw/proteomics/PRIDE/PXD006884/interact.pep.xml	license_unverified	blocked_until_reviewed	pending
PXD036186	20210812_024_pmonika_activity_assay_Report.tsv	SEARCH	20007425	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD036186/20210812_024_pmonika_activity_assay_Report.tsv	raw/proteomics/PRIDE/PXD036186/20210812_024_pmonika_activity_assay_Report.tsv	license_unverified	blocked_until_reviewed	pending
PXD006287	SCX_fr1-12_F017989.xml	SEARCH	20034326	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD006287/SCX_fr1-12_F017989.xml	raw/proteomics/PRIDE/PXD006287/SCX_fr1-12_F017989.xml	license_unverified	blocked_until_reviewed	pending
PXD017430	ERACAPS_MW_GAP_NAA50_Rep2.xml	SEARCH	20280184	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/07/PXD017430/ERACAPS_MW_GAP_NAA50_Rep2.xml	raw/proteomics/PRIDE/PXD017430/ERACAPS_MW_GAP_NAA50_Rep2.xml	license_unverified	blocked_until_reviewed	pending
PXD028792	2nd_dataset.zip	SEARCH	20759302	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/03/PXD028792/2nd_dataset.zip	raw/proteomics/PRIDE/PXD028792/2nd_dataset.zip	license_unverified	blocked_until_reviewed	pending
PXD036451	Ecoli_results.zip	SEARCH	21328819	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD036451/Ecoli_results.zip	raw/proteomics/PRIDE/PXD036451/Ecoli_results.zip	license_unverified	blocked_until_reviewed	pending
PXD016672	Kleb_04153260899A_SWATH_local.xlsx	SEARCH	21950065	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD016672/Kleb_04153260899A_SWATH_local.xlsx	raw/proteomics/PRIDE/PXD016672/Kleb_04153260899A_SWATH_local.xlsx	license_unverified	blocked_until_reviewed	pending
PXD016840	Ecoli_MS14385.xlsx	SEARCH	22181151	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD016840/Ecoli_MS14385.xlsx	raw/proteomics/PRIDE/PXD016840/Ecoli_MS14385.xlsx	license_unverified	blocked_until_reviewed	pending
PXD038075	ADPR-13-evidence.txt	SEARCH	22504077	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD038075/ADPR-13-evidence.txt	raw/proteomics/PRIDE/PXD038075/ADPR-13-evidence.txt	license_unverified	blocked_until_reviewed	pending
PXD076108	search_file_2.zip	SEARCH	22545850	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PXD076108/search_file_2.zip	raw/proteomics/PRIDE/PXD076108/search_file_2.zip	license_unverified	blocked_until_reviewed	pending
PXD046444	DIANN.zip	SEARCH	23093188	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/02/PXD046444/DIANN.zip	raw/proteomics/PRIDE/PXD046444/DIANN.zip	license_unverified	blocked_until_reviewed	pending
PXD055848	220527_hspb5_b33_yesuv_dim_tg_1_1_01_interact.pep.xml	SEARCH	23490043	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD055848/220527_hspb5_b33_yesuv_dim_tg_1_1_01_interact.pep.xml	raw/proteomics/PRIDE/PXD055848/220527_hspb5_b33_yesuv_dim_tg_1_1_01_interact.pep.xml	license_unverified	blocked_until_reviewed	pending
PXD036784	MaxQuant_search_files.zip	SEARCH	23884430	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD036784/MaxQuant_search_files.zip	raw/proteomics/PRIDE/PXD036784/MaxQuant_search_files.zip	license_unverified	blocked_until_reviewed	pending
PXD020104	searchidentificationfile.zip	SEARCH	24140642	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/08/PXD020104/searchidentificationfile.zip	raw/proteomics/PRIDE/PXD020104/searchidentificationfile.zip	license_unverified	blocked_until_reviewed	pending
PXD017606	S.pneumo_180-15.xlsx	SEARCH	24202618	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD017606/S.pneumo_180-15.xlsx	raw/proteomics/PRIDE/PXD017606/S.pneumo_180-15.xlsx	license_unverified	blocked_until_reviewed	pending
PXD037923	search_results.zip	SEARCH	24460903	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/06/PXD037923/search_results.zip	raw/proteomics/PRIDE/PXD037923/search_results.zip	license_unverified	blocked_until_reviewed	pending
PXD030384	MaxQuant_Output.zip	SEARCH	24736422	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/03/PXD030384/MaxQuant_Output.zip	raw/proteomics/PRIDE/PXD030384/MaxQuant_Output.zip	license_unverified	blocked_until_reviewed	pending
PXD016994	txt_searchA_1pct_semiArgC-pyro_MitoONLY.zip	SEARCH	24774383	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD016994/txt_searchA_1pct_semiArgC-pyro_MitoONLY.zip	raw/proteomics/PRIDE/PXD016994/txt_searchA_1pct_semiArgC-pyro_MitoONLY.zip	license_unverified	blocked_until_reviewed	pending
PXD063900	MSfragger_KL107_KL102.zip	SEARCH	25025855	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/01/PXD063900/MSfragger_KL107_KL102.zip	raw/proteomics/PRIDE/PXD063900/MSfragger_KL107_KL102.zip	license_unverified	blocked_until_reviewed	pending
PXD010988	Identification_TPP_PAL5_and_Control.pep.xml	SEARCH	25502098	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD010988/Identification_TPP_PAL5_and_Control.pep.xml	raw/proteomics/PRIDE/PXD010988/Identification_TPP_PAL5_and_Control.pep.xml	license_unverified	blocked_until_reviewed	pending
PXD019120	CSMs_bs3_dsso_comb.csv	RESULT	26416071	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019120/CSMs_bs3_dsso_comb.csv	raw/proteomics/PRIDE/PXD019120/CSMs_bs3_dsso_comb.csv	license_unverified	blocked_until_reviewed	pending
PXD010135	Search_results.zip	SEARCH	26430369	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/08/PXD010135/Search_results.zip	raw/proteomics/PRIDE/PXD010135/Search_results.zip	license_unverified	blocked_until_reviewed	pending
PXD017582	proteinGroups.xlsx	SEARCH	26535411	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD017582/proteinGroups.xlsx	raw/proteomics/PRIDE/PXD017582/proteinGroups.xlsx	license_unverified	blocked_until_reviewed	pending
PXD054033	TGR_16668.pep.xml	SEARCH	26760006	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/11/PXD054033/TGR_16668.pep.xml	raw/proteomics/PRIDE/PXD054033/TGR_16668.pep.xml	license_unverified	blocked_until_reviewed	pending
PXD004646	S30-4.mzid	SEARCH	27002860	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD004646/S30-4.mzid	raw/proteomics/PRIDE/PXD004646/S30-4.mzid	license_unverified	blocked_until_reviewed	pending
PXD000556	txt.zip	SEARCH	27738409	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/03/PXD000556/txt.zip	raw/proteomics/PRIDE/PXD000556/txt.zip	license_unverified	blocked_until_reviewed	pending
PXD016001	MaxQuant_output_Set1.zip	SEARCH	27848753	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/07/PXD016001/MaxQuant_output_Set1.zip	raw/proteomics/PRIDE/PXD016001/MaxQuant_output_Set1.zip	license_unverified	blocked_until_reviewed	pending
PXD009643	db2_MaxQuant_output.zip	SEARCH	28074912	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD009643/db2_MaxQuant_output.zip	raw/proteomics/PRIDE/PXD009643/db2_MaxQuant_output.zip	license_unverified	blocked_until_reviewed	pending
PXD031124	search.zip	SEARCH	28677164	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/03/PXD031124/search.zip	raw/proteomics/PRIDE/PXD031124/search.zip	license_unverified	blocked_until_reviewed	pending
PXD035233	Ploux_Hydrogel-pval-21122020.xml	SEARCH	28933698	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD035233/Ploux_Hydrogel-pval-21122020.xml	raw/proteomics/PRIDE/PXD035233/Ploux_Hydrogel-pval-21122020.xml	license_unverified	blocked_until_reviewed	pending
PXD040621	Ecoli_proteome_analysis.zip	SEARCH	29307860	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD040621/Ecoli_proteome_analysis.zip	raw/proteomics/PRIDE/PXD040621/Ecoli_proteome_analysis.zip	license_unverified	blocked_until_reviewed	pending
