accession	file_name	file_type	url	local_relative_path	dataset_license	dataset_license_url	license_status	redistribution_status	download_status
MTBLS2323	a_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2323/a_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2323/a_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2323	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2323/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2323/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2323	m_MTBLS2323_GC-MS___metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2323/m_MTBLS2323_GC-MS___metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2323/m_MTBLS2323_GC-MS___metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2323	m_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2323/m_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2323/m_MTBLS2323_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2323	s_MTBLS2323.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2323/s_MTBLS2323.txt	raw/metabolomics/MetaboLights/MTBLS2323/s_MTBLS2323.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	a_MTBLS2324_GC-MS___metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/a_MTBLS2324_GC-MS___metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2324/a_MTBLS2324_GC-MS___metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	a_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/a_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2324/a_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2324/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	m_MTBLS2324_GC-MS___metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/m_MTBLS2324_GC-MS___metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2324/m_MTBLS2324_GC-MS___metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	m_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/m_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2324/m_MTBLS2324_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2324	s_MTBLS2324.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2324/s_MTBLS2324.txt	raw/metabolomics/MetaboLights/MTBLS2324/s_MTBLS2324.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_II_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_II_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_II_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_II_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_II_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_II_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_II_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_II_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_II_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_II_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_II_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_II_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_PI_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_PI_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_PI_Method1_POS_1_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_PI_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_PI_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_PI_Method2_POS_2_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_PI_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_PI_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_PI_Method3_NEG_1_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	a_MTBLS2394_PI_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/a_MTBLS2394_PI_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS2394/a_MTBLS2394_PI_Method4_NEG_2_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2394/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	m_MTBLS2394_II_metabolite_profiling_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/m_MTBLS2394_II_metabolite_profiling_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2394/m_MTBLS2394_II_metabolite_profiling_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	m_MTBLS2394_PI_metabolite_profiling_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/m_MTBLS2394_PI_metabolite_profiling_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2394/m_MTBLS2394_PI_metabolite_profiling_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2394	s_MTBLS2394.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2394/s_MTBLS2394.txt	raw/metabolomics/MetaboLights/MTBLS2394/s_MTBLS2394.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS243	a_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS243/a_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS243/a_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS243	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS243/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS243/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS243	m_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS243/m_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS243/m_MTBLS243_collagen_induced_arthritis_in_dba1j_mice_metabolite_profiling_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS243	s_MTBLS243.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS243/s_MTBLS243.txt	raw/metabolomics/MetaboLights/MTBLS243/s_MTBLS243.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2497	a_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2497/a_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2497/a_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2497	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2497/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2497/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2497	m_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2497/m_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2497/m_MTBLS2497_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2497	s_MTBLS2497.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2497/s_MTBLS2497.txt	raw/metabolomics/MetaboLights/MTBLS2497/s_MTBLS2497.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	a_MTBLS2501_GC-MS_positive__metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/a_MTBLS2501_GC-MS_positive__metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2501/a_MTBLS2501_GC-MS_positive__metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	a_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/a_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2501/a_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	a_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/a_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2501/a_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2501/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	m_MTBLS2501_GC-MS_positive__metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/m_MTBLS2501_GC-MS_positive__metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2501/m_MTBLS2501_GC-MS_positive__metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	m_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/m_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2501/m_MTBLS2501_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	m_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/m_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2501/m_MTBLS2501_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2501	s_MTBLS2501.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2501/s_MTBLS2501.txt	raw/metabolomics/MetaboLights/MTBLS2501/s_MTBLS2501.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	a_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/a_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2630/a_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2630/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp1_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp2_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp3_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp4_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp5_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	m_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/m_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2630/m_MTBLS2630_Exp6_GCxGC-MS_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2630	s_MTBLS2630.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2630/s_MTBLS2630.txt	raw/metabolomics/MetaboLights/MTBLS2630/s_MTBLS2630.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2712	a_MTBLS2712_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2712/a_MTBLS2712_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2712/a_MTBLS2712_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2712	a_MTBLS2712_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2712/a_MTBLS2712_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS2712/a_MTBLS2712_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2712	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2712/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS2712/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2712	m_MTBLS2712_LC-MS_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2712/m_MTBLS2712_LC-MS_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS2712/m_MTBLS2712_LC-MS_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS2712	s_MTBLS2712.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS2712/s_MTBLS2712.txt	raw/metabolomics/MetaboLights/MTBLS2712/s_MTBLS2712.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS276	a_MTBLS276_diversity_in_dna_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS276/a_MTBLS276_diversity_in_dna_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS276/a_MTBLS276_diversity_in_dna_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
